
THE FOLLOWING IS THE WEIGHT CHANGE AND THE MEAN SQUARE ERROR
------------------------------------------------------------


	 0.077	 0.043	 0.142	 0.141	
    54	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
    55	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
    56	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
    57	      MEANSQUARE ERROR = 0.0020


	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
	 0.077	 0.043	 0.141	 0.142	
    58	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.043	 0.141	 0.142	
	 0.076	 0.043	 0.141	 0.142	
	 0.076	 0.043	 0.141	 0.142	
	 0.076	 0.043	 0.141	 0.142	
	 0.076	 0.043	 0.141	 0.142	
    59	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.142	
	 0.076	 0.042	 0.140	 0.142	
	 0.076	 0.042	 0.140	 0.142	
	 0.076	 0.042	 0.140	 0.142	
	 0.076	 0.042	 0.140	 0.142	
    60	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
    61	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
    62	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
    63	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
    64	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
	 0.076	 0.042	 0.140	 0.143	
    65	      MEANSQUARE ERROR = 0.0020


	 0.076	 0.042	 0.139	 0.143	
	 0.076	 0.042	 0.139	 0.143	
	 0.076	 0.042	 0.139	 0.143	
	 0.076	 0.042	 0.139	 0.143	
	 0.076	 0.042	 0.139	 0.143	
    66	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
    67	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
	 0.075	 0.042	 0.139	 0.143	
    68	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
    69	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
    70	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
    71	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
	 0.075	 0.042	 0.139	 0.144	
    72	      MEANSQUARE ERROR = 0.0020


	 0.075	 0.042	 0.139	 0.144	
